
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
125,Jack Haley\haleyja01,PF,25,CHI,51,289,9.9,.560,.000,.590,8.7,19.4,14.2,4.7,1.9,0.0,20.9,18.4,,0.0,0.3,0.4,.064,,-4.4,-1.6,-6.0,-0.3
126,Bob Hansen\hansebo01,SG,28,UTA,46,964,9.7,.512,.180,.250,3.6,10.6,7.4,7.8,1.9,0.4,11.4,16.5,,0.2,1.5,1.7,.083,,-1.8,0.9,-0.9,0.3
127,Bill Hanzlik\hanzlbi01,PF,31,DEN,41,701,8.6,.531,.033,.576,2.5,11.7,6.8,14.2,1.6,0.4,21.9,13.2,,0.0,0.6,0.7,.047,,-3.6,-0.1,-3.8,-0.3
128,Derek Harper\harpede01,PG,27,DAL,81,2968,18.3,.561,.247,.252,1.7,6.7,4.2,30.1,2.9,0.8,14.1,21.2,,5.2,2.8,8.0,.130,,3.3,-0.6,2.8,3.6
129,Ron Harper\harpero01,SG,25,CLE,82,2851,19.8,.570,.101,.374,5.1,10.8,8.1,22.7,3.2,1.5,14.7,23.4,,5.1,5.1,10.2,.171,,2.9,2.3,5.2,5.2
130,Steve Harris\harrist01,SG,25,DET,3,7,18.3,.410,.000,.500,0.0,30.8,16.1,0.0,7.2,0.0,0.0,29.9,,0.0,0.0,0.0,.181,,-8.1,-2.5,-10.6,0.0
131,Scott Hastings\hastisc01,C,28,MIA,75,1206,9.4,.515,.085,.326,6.5,15.4,10.8,7.1,1.3,2.1,15.3,14.9,,0.4,1.1,1.5,.061,,-3.4,0.3,-3.2,-0.3
132,Hersey Hawkins\hawkihe01,SG,22,PHI,79,2577,14.2,.544,.171,.299,2.2,7.6,4.9,13.0,2.3,0.8,12.6,20.3,,2.7,1.3,4.0,.075,,1.0,-0.6,0.3,1.5
133,Gerald Henderson\hendege01,PG,33,PHI,65,986,12.1,.526,.307,.365,1.9,5.8,3.9,19.2,2.1,0.2,15.3,20.1,,0.8,0.3,1.1,.055,,0.1,-2.7,-2.6,-0.2
134,Rod Higgins\higgiro01,PF,29,GSW,81,1887,15.5,.583,.265,.362,5.9,14.0,10.0,10.9,0.9,1.2,9.4,16.2,,4.4,1.5,5.9,.150,,1.4,-0.9,0.5,1.2
135,Roy Hinson\hinsoro01,SF,27,NJN,82,2542,14.7,.540,.002,.409,6.4,16.7,11.4,4.3,0.6,2.8,12.0,22.2,,2.4,2.0,4.4,.084,,-1.9,-0.7,-2.6,-0.4
136,Craig Hodges\hodgecr01,SG,28,TOT,59,1204,14.5,.581,.419,.133,2.3,6.1,4.3,17.2,1.8,0.2,11.1,18.1,,2.1,0.8,2.9,.117,,1.8,-2.3,-0.5,0.5
137,Mike Holton\holtomi01,PG,27,CHH,67,1696,12.3,.488,.028,.284,1.9,5.2,3.4,33.8,1.9,0.4,17.3,16.6,,0.9,0.4,1.3,.038,,-1.6,-2.4,-4.1,-0.9
138,Dave Hoppen\hoppeda01,C,24,CHH,77,1419,11.8,.604,.006,.394,9.1,21.5,15.0,5.5,0.8,0.9,15.7,14.2,,1.7,0.9,2.6,.086,,-1.7,-0.3,-1.9,0.0
139,Dennis Hopson\hopsode01,SG,23,NJN,62,1551,13.8,.486,.038,.307,6.3,8.2,7.2,10.2,2.2,1.2,11.2,24.1,,0.6,1.2,1.7,.053,,-1.3,-0.6,-1.9,0.0
140,Tito Horford\horfoti01,C,23,MIL,25,112,3.6,.386,.000,.413,9.2,13.6,11.4,3.7,0.4,3.9,21.6,25.7,,-0.4,0.1,-0.3,-0.136,,-10.2,-1.9,-12.0,-0.3
141,Jeff Hornacek\hornaje01,SG,25,PHO,78,2487,16.3,.545,.091,.200,3.4,7.8,5.7,24.2,2.4,0.2,10.3,17.2,,4.9,2.8,7.7,.149,,2.5,0.7,3.2,3.3
142,Phil Hubbard\hubbaph01,SF,32,CLE,31,191,11.7,.493,.000,.397,8.7,14.6,11.8,7.9,1.5,0.0,10.8,18.5,,0.1,0.3,0.4,.096,,-2.9,-1.1,-4.0,-0.1
143,Eddie Hughes\hugheed01,PG,28,DEN,26,224,11.4,.505,.344,.188,2.6,6.3,4.4,18.7,3.4,0.5,13.7,13.7,,0.1,0.3,0.4,.089,,-1.2,-0.5,-1.6,0.0
144,Jay Humphries\humphja01,PG,26,MIL,73,2220,14.6,.539,.132,.221,3.6,6.3,4.9,25.9,3.1,0.1,17.0,17.6,,2.4,2.5,4.9,.105,,1.2,0.2,1.3,1.9
145,Marc Iavaroni\iavarma01,PF,32,UTA,77,796,5.3,.494,.006,.270,6.2,11.8,9.2,5.6,0.7,1.0,22.2,12.4,,-0.5,1.1,0.6,.036,,-4.8,0.9,-3.9,-0.4
146,Mark Jackson\jacksma01,PG,23,NYK,72,2477,18.3,.535,.234,.252,4.6,10.8,7.7,33.7,2.6,0.2,16.6,21.3,,4.8,2.5,7.2,.140,,3.2,0.1,3.3,3.3
147,Michael Jackson\jacksmi02,PG,24,SAC,14,70,6.7,.422,.250,.083,1.5,4.7,3.1,21.8,2.0,0.0,13.9,16.9,,0.0,0.0,0.0,-0.008,,-4.1,-3.2,-7.3,-0.1
148,Avery Johnson\johnsav01,PG,23,SEA,43,291,10.8,.378,.108,.193,4.1,5.2,4.6,31.3,3.5,0.6,16.7,14.8,,0.0,0.3,0.3,.045,,-2.6,-1.3,-3.9,-0.1
149,Buck Johnson\johnsbu01,SF,25,HOU,67,1850,11.4,.559,.017,.260,6.7,10.0,8.4,9.5,1.6,1.1,16.1,14.9,,1.5,2.1,3.6,.094,,-0.7,1.2,0.5,1.1
150,Dennis Johnson*\johnsde01,PG,34,BOS,72,2309,11.5,.498,.078,.306,1.6,7.8,4.7,26.6,2.0,0.5,19.5,16.2,,1.0,1.5,2.5,.051,,-1.1,-0.9,-2.0,0.0
151,Eddie Johnson\johnsed03,SF,29,PHO,70,2043,19.4,.564,.141,.204,5.0,10.7,8.0,12.2,1.1,0.2,8.4,28.3,,4.6,1.9,6.5,.152,,3.3,-2.0,1.3,1.7
152,Frank Johnson\johnsfr01,PG,30,HOU,67,879,10.4,.512,.024,.378,2.7,7.0,4.9,28.0,2.3,0.0,26.2,17.8,,-0.3,1.0,0.6,.034,,-3.4,-1.3,-4.7,-0.6
153,Kevin Johnson\johnske02,PG,22,PHO,81,3179,20.5,.597,.020,.511,1.6,9.4,5.7,40.4,2.0,0.4,18.9,21.2,,8.6,3.5,12.2,.184,,3.7,-0.1,3.5,4.5
154,Magic Johnson*\johnsma02,PG,29,LAL,77,2886,26.9,.625,.165,.495,4.6,18.0,11.7,48.6,2.3,0.4,18.4,24.3,,12.1,4.0,16.1,.267,,7.9,1.4,9.3,8.2
155,Steve Johnson\johnsst03,C,31,POR,72,1477,12.4,.536,.000,.434,9.6,17.0,13.2,9.7,0.6,1.7,17.2,21.2,,0.5,1.3,1.7,.056,,-1.9,-0.9,-2.8,-0.3
156,Vinnie Johnson\johnsvi01,SG,32,DET,82,2073,17.3,.508,.044,.264,6.2,7.6,7.0,18.4,1.8,0.5,8.6,25.1,,3.4,2.4,5.9,.136,,1.6,-0.1,1.5,1.8
157,Anthony Jones\jonesan01,SG,26,TOT,33,196,13.4,.442,.203,.203,8.1,7.8,8.0,13.0,2.8,0.9,5.5,20.1,,0.1,0.2,0.3,.078,,-0.6,-0.9,-1.5,0.0
158,Bill Jones\jonesbi01,PF,22,NJN,37,307,13.9,.533,.010,.422,7.0,10.1,8.5,9.6,2.7,1.2,13.0,18.5,,0.3,0.3,0.6,.089,,-1.4,0.1,-1.3,0.1
159,Caldwell Jones\jonesca01,PF,38,POR,72,1279,6.8,.481,.005,.333,7.2,18.6,12.7,5.3,0.9,3.9,28.3,8.8,,-0.6,1.5,0.8,.031,,-4.9,2.6,-2.4,-0.1
160,Charles Jones\jonesch01,C,31,WSB,53,1154,7.4,.500,.008,.200,7.0,17.8,12.2,4.4,1.6,3.9,22.3,6.1,,0.1,1.5,1.6,.068,,-3.6,4.0,0.4,0.7
161,Charles Jones\jonesch02,PF,27,WSB,43,516,10.7,.522,.037,.646,11.0,19.0,14.8,4.3,1.7,1.8,17.3,9.9,,0.3,0.6,0.9,.086,,-2.7,1.3,-1.4,0.1
162,Shelton Jones\jonessh01,SF,22,TOT,51,682,10.4,.500,.005,.383,5.1,13.4,9.2,8.2,1.5,1.3,16.1,17.6,,-0.1,0.4,0.3,.022,,-3.4,-0.7,-4.1,-0.4
163,Michael Jordan*\jordami01,SG,25,CHI,81,3255,31.1,.614,.055,.442,5.5,17.3,11.6,34.7,3.6,1.2,11.9,32.1,,14.6,5.2,19.8,.292,,9.8,2.7,12.6,12.0
164,Tim Kempton\kemptti01,PF,25,CHH,79,1341,10.4,.568,.003,.618,7.1,18.5,12.5,10.3,1.5,0.6,22.1,16.7,,0.2,0.9,1.0,.036,,-2.7,0.4,-2.3,-0.1
165,Steve Kerr\kerrst01,PG,23,PHO,26,157,12.7,.540,.370,.196,2.1,9.1,5.8,18.6,2.0,0.0,10.7,14.1,,0.2,0.2,0.4,.123,,0.4,-0.8,-0.4,0.1
166,Jerome Kersey\kerseje01,SF,26,POR,76,2716,16.6,.511,.018,.327,9.5,15.8,12.6,12.2,2.3,1.8,11.4,20.8,,3.5,3.3,6.8,.121,,0.8,1.6,2.4,3.0
167,Randolph Keys\keysra01,SF,22,CLE,42,331,11.5,.457,.058,.169,8.3,10.7,9.5,8.8,1.8,1.0,10.2,26.4,,-0.2,0.5,0.3,.037,,-3.6,-1.9,-5.5,-0.3
168,Albert King\kingal01,SF,29,SAS,46,791,9.4,.470,.098,.147,4.4,15.6,9.7,14.3,1.6,0.5,17.5,20.7,,-0.7,0.7,0.0,-0.003,,-4.0,-1.1,-5.1,-0.6
169,Bernard King*\kingbe01,SF,32,WSB,81,2559,17.7,.535,.022,.322,5.4,11.2,8.2,18.2,1.2,0.3,12.7,28.1,,3.3,1.7,4.9,.092,,1.7,-1.5,0.2,1.4
170,Greg Kite\kitegr01,C,27,TOT,70,942,6.3,.444,.000,.272,9.2,18.7,13.9,4.7,1.3,3.2,25.5,9.6,,-0.8,0.9,0.1,.005,,-5.6,1.8,-3.8,-0.4
171,Joe Kleine\kleinjo01,C,27,TOT,75,1411,10.0,.485,.005,.352,9.7,19.9,14.7,6.4,1.1,0.9,17.3,17.6,,-0.2,1.3,1.0,.035,,-3.9,-0.6,-4.5,-0.9
172,Bart Kofoed\kofoeba01,SG,24,UTA,19,176,3.7,.396,.030,.333,2.7,4.1,3.5,15.4,2.5,0.0,25.6,12.2,,-0.3,0.2,0.0,-0.006,,-5.7,0.7,-5.0,-0.1
173,Jon Koncak\koncajo01,C,25,ATL,74,1531,12.0,.540,.011,.424,10.3,22.1,16.1,4.8,1.7,3.8,15.8,10.1,,1.3,2.5,3.7,.117,,-1.4,3.1,1.8,1.5
174,Larry Krystkowiak\krystla01,PF,24,MIL,80,2472,14.2,.552,.016,.458,9.1,19.6,14.3,6.1,1.8,0.2,13.8,17.9,,3.1,3.2,6.3,.122,,-0.4,0.4,0.0,1.3
175,Bill Laimbeer\laimbbi01,C,31,DET,81,2640,16.6,.557,.096,.236,6.2,26.1,16.6,9.8,1.0,2.3,11.5,18.2,,4.0,5.0,9.0,.164,,0.2,2.8,3.0,3.4
176,Jeff Lamp\lampje01,SF,29,LAL,37,176,6.8,.421,.058,.072,4.1,16.6,10.8,11.3,2.2,0.6,18.3,20.5,,-0.3,0.2,-0.1,-0.026,,-6.1,-0.4,-6.5,-0.2
177,Jerome Lane\laneje01,PF,22,DEN,54,550,12.3,.427,.027,.438,15.5,22.4,18.7,14.3,1.6,0.4,14.1,24.7,,-0.6,0.7,0.1,.013,,-2.7,-0.8,-3.5,-0.2
178,Andrew Lang\langan01,C,22,PHO,62,526,11.6,.554,.000,.513,11.4,18.0,14.9,2.0,1.5,5.0,16.3,12.9,,0.4,0.9,1.4,.124,,-2.4,2.2,-0.3,0.2
179,Allen Leavell\leaveal01,SG,31,HOU,55,627,7.7,.417,.218,.319,2.3,6.8,4.6,26.8,1.9,0.5,22.4,17.7,,-0.8,0.7,-0.1,-0.009,,-4.4,-1.6,-6.0,-0.6
180,Eric Leckner\leckner01,C,22,UTA,75,779,9.7,.591,.000,.514,7.4,20.0,14.2,3.1,0.5,1.7,20.4,18.4,,0.1,1.4,1.5,.093,,-4.2,-0.5,-4.7,-0.5
181,Keith Lee\leeke01,PF,26,NJN,57,840,10.8,.468,.008,.275,9.4,25.4,17.1,7.0,1.1,2.3,15.5,16.7,,-0.2,1.0,0.8,.045,,-4.4,0.7,-3.7,-0.4
182,Jim Les\lesji01,PG,25,UTA,82,781,7.9,.418,.105,.549,3.5,8.4,6.2,36.5,1.7,0.4,34.8,13.7,,-0.8,1.1,0.3,.018,,-5.1,-0.7,-5.8,-0.8
183,Fat Lever\leverfa01,SG,28,DEN,71,2745,20.6,.513,.054,.282,6.7,18.9,12.4,26.9,3.2,0.4,10.3,21.3,,5.1,4.2,9.2,.161,,3.2,2.5,5.7,5.3
184,Cliff Levingston\levincl01,PF,28,ATL,80,2184,13.4,.563,.009,.336,9.5,15.4,12.4,4.7,2.2,1.9,13.9,14.1,,2.7,2.8,5.5,.121,,0.2,1.8,2.0,2.2
185,Ralph Lewis\lewisra01,SF,25,CHH,42,336,10.8,.492,.025,.322,11.0,9.0,10.0,6.4,1.6,0.5,14.8,19.8,,-0.1,0.1,0.0,-0.005,,-2.7,-1.7,-4.4,-0.2
186,Reggie Lewis\lewisre01,SF,23,BOS,81,2657,17.6,.534,.018,.291,5.1,11.1,8.1,12.4,2.3,1.6,9.2,24.1,,4.4,2.4,6.9,.124,,1.3,0.0,1.3,2.2
187,Alton Lister\listeal01,C,30,SEA,82,1806,13.7,.529,.000,.328,12.4,21.6,16.9,4.0,0.7,6.0,15.8,16.3,,1.3,2.3,3.7,.097,,-2.1,1.6,-0.6,0.7
188,Rob Lock\lockro01,PF,22,LAC,20,110,5.3,.389,.000,.469,13.6,17.4,15.5,4.5,1.3,2.0,25.2,18.5,,-0.3,0.1,-0.2,-0.083,,-8.0,-1.4,-9.4,-0.2
189,Brad Lohaus\lohaubr01,PF,24,TOT,77,1214,11.6,.472,.023,.212,7.7,15.8,11.8,7.7,1.2,2.7,12.7,20.7,,-0.3,1.1,0.9,.034,,-3.5,-0.5,-4.0,-0.6
190,Grant Long\longgr01,PF,22,MIA,82,2435,13.7,.561,.007,.587,10.7,14.7,12.6,9.1,2.4,1.2,18.8,17.9,,2.0,2.7,4.6,.091,,-0.4,1.3,0.9,1.8
191,John Long\longjo01,SG,32,TOT,68,919,9.5,.474,.056,.212,2.3,6.8,4.7,12.5,1.5,0.2,12.7,20.5,,-0.2,0.4,0.2,.011,,-3.3,-2.1,-5.5,-0.8
192,Sidney Lowe\lowesi01,SG,29,CHH,14,250,13.7,.385,.080,.440,2.5,13.1,7.5,44.6,2.7,0.0,23.2,6.4,,0.3,0.2,0.5,.100,,-2.8,-1.2,-4.0,-0.1
193,John Lucas\lucasjo01,PG,35,SEA,74,842,16.6,.466,.227,.258,2.8,7.8,5.2,40.7,3.4,0.1,16.5,18.9,,1.1,0.8,1.9,.109,,0.5,-2.3,-1.7,0.1
194,Rick Mahorn\mahorri01,PF,30,DET,72,1795,12.1,.566,.005,.394,9.3,21.3,15.6,4.4,1.1,2.3,17.4,13.3,,1.5,3.1,4.6,.123,,-1.6,2.5,0.9,1.3
195,Dan Majerle\majerda01,SG,23,PHO,54,1354,11.3,.479,.190,.294,5.1,11.1,8.2,11.8,2.1,0.6,9.0,15.7,,0.9,1.7,2.5,.090,,-0.1,1.3,1.2,1.1
196,Jeff Malone\malonje01,SG,27,WSB,76,2418,16.7,.529,.013,.241,2.4,5.8,4.0,14.9,0.8,0.3,9.6,28.6,,3.2,0.9,4.1,.081,,0.8,-3.4,-2.6,-0.3
197,Karl Malone*\malonka01,PF,25,UTA,80,3126,24.4,.592,.010,.589,10.0,19.6,15.1,12.8,2.3,1.3,12.7,30.4,,8.6,6.6,15.2,.233,,4.2,1.9,6.1,6.5
198,Moses Malone*\malonmo01,C,33,ATL,81,2878,21.2,.581,.011,.649,14.4,21.9,18.1,5.8,1.3,2.1,14.8,23.4,,6.8,3.9,10.7,.178,,2.0,0.0,2.1,3.0
199,Danny Manning\mannida01,PF,22,LAC,26,950,13.4,.538,.014,.288,7.9,11.3,9.6,12.2,2.1,1.5,18.7,20.6,,0.0,0.7,0.7,.034,,-1.0,0.5,-0.5,0.4
200,Pace Mannion\mannipa01,SF,28,TOT,10,32,7.3,.500,.250,.000,0.0,17.0,8.7,8.3,4.6,0.0,27.3,14.1,,-0.1,0.1,0.0,.008,,-5.1,1.2,-3.8,0.0
201,Vernon Maxwell\maxweve01,SG,23,SAS,79,2065,12.1,.496,.156,.294,2.5,8.5,5.4,20.7,1.9,0.2,16.0,20.9,,0.1,1.4,1.5,.035,,-1.6,-1.7,-3.3,-0.7
202,Tim McCormick\mccorti01,C,26,HOU,81,1257,9.3,.521,.011,.368,7.6,14.9,11.2,5.9,0.7,1.1,14.3,15.2,,0.6,1.4,2.0,.075,,-2.9,-0.4,-3.3,-0.4
203,Rodney McCray\mccraro01,SF,27,SAC,68,2435,13.1,.513,.030,.321,6.2,16.6,11.3,16.9,1.1,0.9,16.8,16.8,,1.1,1.8,2.9,.057,,-1.2,1.1,0.0,1.2
204,Xavier McDaniel\mcdanxa01,SF,25,SEA,82,2385,18.6,.533,.026,.308,8.0,12.4,10.2,9.1,1.7,1.0,11.8,29.8,,3.5,1.8,5.3,.107,,0.7,-2.2,-1.5,0.3
205,Ben McDonald\mcdonbe01,PF,26,GSW,11,103,12.0,.684,.000,.789,3.9,7.7,5.8,6.0,1.7,0.0,10.5,10.5,,0.2,0.1,0.3,.131,,-0.7,-1.4,-2.1,0.0
206,Mike McGee\mcgeemi01,SG,29,NJN,80,2027,13.2,.529,.278,.157,3.9,6.6,5.2,9.1,1.9,0.4,11.2,22.3,,1.2,1.1,2.3,.055,,0.6,-1.7,-1.2,0.4
207,Kevin McHale*\mchalke01,PF,31,BOS,78,2876,20.3,.608,.003,.440,9.0,16.3,12.7,9.1,0.4,2.0,11.9,23.7,,8.1,1.9,10.1,.168,,3.1,-0.9,2.1,3.0
208,Derrick McKey\mckeyde01,SF,22,SEA,82,2804,15.5,.575,.092,.387,6.5,12.2,9.3,10.7,1.8,1.5,14.2,18.8,,5.0,2.3,7.4,.126,,1.6,0.6,2.2,3.0
209,Nate McMillan\mcmilna01,PG,24,SEA,75,2341,14.5,.468,.144,.390,6.6,12.1,9.3,36.4,3.2,1.1,27.1,13.3,,1.7,2.7,4.4,.090,,0.4,1.7,2.1,2.4
210,Mark McNamara\mcnamma01,C,29,LAL,39,318,11.2,.575,.000,1.219,14.3,20.4,17.5,3.9,0.6,0.5,19.6,15.9,,0.4,0.3,0.7,.106,,-2.2,-2.1,-4.2,-0.2
211,Reggie Miller*\millere01,SG,23,IND,74,2536,15.7,.602,.294,.409,3.4,9.1,6.4,12.9,1.8,0.7,12.7,18.5,,5.2,1.3,6.5,.124,,2.7,-0.4,2.3,2.8
212,Todd Mitchell\mitchto01,SF,22,TOT,24,353,7.5,.491,.000,.660,5.5,10.6,7.9,8.6,2.2,0.3,20.9,18.1,,-0.4,0.3,-0.1,-0.008,,-4.9,-0.6,-5.5,-0.3
213,Paul Mokeski\mokespa01,C,32,MIL,74,690,8.2,.443,.159,.311,10.4,21.1,15.7,6.7,2.0,1.9,15.8,13.3,,-0.1,1.1,1.0,.072,,-3.2,1.5,-1.7,0.1
214,Sidney Moncrief*\moncrsi01,PG,31,MIL,62,1594,16.4,.591,.137,.445,3.3,9.3,6.2,16.9,2.0,0.5,12.9,19.0,,3.5,1.6,5.0,.151,,1.8,-0.3,1.5,1.4
215,Chris Morris\morrich01,SF,23,NJN,76,2096,15.0,.528,.193,.281,9.7,11.5,10.5,8.8,2.3,1.7,15.7,23.6,,0.8,2.0,2.8,.064,,0.5,0.2,0.7,1.4
216,Richard Morton\mortori01,PG,22,IND,2,11,12.9,.750,.000,.000,0.0,0.0,0.0,15.7,0.0,0.0,20.0,19.0,,0.0,0.0,0.0,.067,,-1.3,-8.1,-9.4,0.0
217,Chris Mullin*\mullich01,SF,25,GSW,82,3093,21.9,.581,.061,.339,4.9,10.7,7.8,20.1,2.5,0.7,13.6,26.6,,7.5,3.1,10.6,.165,,4.0,-0.2,3.7,4.4
218,Pete Myers\myerspe01,SG,25,TOT,33,270,12.4,.505,.027,.658,6.1,7.6,6.8,21.6,3.4,0.4,19.6,17.0,,0.2,0.3,0.5,.087,,-1.6,-0.2,-1.8,0.0
219,Larry Nance\nancela01,PF,29,CLE,73,2526,19.9,.590,.004,.363,7.4,18.0,13.0,9.2,1.1,4.7,9.9,19.9,,5.7,4.7,10.3,.197,,1.1,2.9,4.0,3.8
220,Calvin Natt\nattca01,SF,32,TOT,24,353,10.7,.501,.009,.681,8.1,15.7,11.7,6.6,1.0,0.5,16.6,19.8,,0.0,0.3,0.3,.036,,-4.2,-2.2,-6.4,-0.4
221,Craig Neal\nealcr01,PG,24,TOT,53,500,6.7,.428,.276,.187,1.5,5.1,3.2,31.6,2.3,0.5,28.9,15.0,,-0.6,0.3,-0.3,-0.025,,-5.3,-3.1,-8.4,-0.8
222,Ed Nealy\nealyed01,PF,28,TOT,43,258,6.0,.375,.056,.250,9.6,22.9,16.5,6.3,1.3,0.2,14.9,7.3,,0.0,0.4,0.4,.066,,-3.9,1.1,-2.8,-0.1
223,Chuck Nevitt\nevitch01,C,29,HOU,43,228,8.1,.471,.000,.258,8.1,22.1,15.2,1.8,1.0,7.5,24.2,16.1,,-0.4,0.5,0.1,.022,,-8.0,2.3,-5.6,-0.2
224,Johnny Newman\newmajo01,SF,25,NYK,81,2336,15.3,.582,.300,.367,4.3,5.5,4.9,9.4,2.2,0.6,12.1,21.0,,4.9,1.8,6.7,.138,,2.3,-1.2,1.1,1.8
225,Norm Nixon\nixonno01,PG,33,LAC,53,1318,9.8,.454,.078,.176,1.1,5.3,3.2,33.3,1.6,0.0,22.8,15.5,,-0.6,0.3,-0.4,-0.013,,-4.0,-3.8,-7.8,-1.9
226,Ken Norman\normake01,SF,24,LAC,80,3020,15.4,.522,.017,.212,8.7,14.9,11.8,13.6,1.6,1.2,12.9,20.8,,1.9,2.1,4.0,.064,,0.4,0.3,0.7,2.0
227,Charles Oakley\oaklech01,PF,25,NYK,82,2604,14.8,.560,.057,.305,14.3,22.7,18.4,9.3,1.8,0.3,20.7,17.8,,2.5,3.3,5.7,.106,,0.4,1.1,1.5,2.3
228,Hakeem Olajuwon*\olajuha01,C,26,HOU,82,3024,25.2,.552,.006,.419,12.2,27.2,19.8,8.2,3.3,5.5,13.0,28.2,,4.6,7.8,12.4,.197,,1.3,4.1,5.4,5.6
229,Jose Ortiz\ortizjo01,PF,25,UTA,51,327,8.1,.477,.008,.416,11.0,8.8,9.8,5.3,1.2,1.3,19.6,23.8,,-0.5,0.5,-0.1,-0.010,,-5.3,-1.2,-6.5,-0.4
230,Robert Parish*\parisro01,C,35,BOS,80,2840,21.6,.607,.000,.391,14.0,26.1,20.1,9.1,1.4,2.4,14.0,20.9,,6.9,3.6,10.5,.177,,3.0,1.2,4.2,4.5
231,Jim Paxson\paxsoji02,PG,31,BOS,57,1138,11.5,.502,.054,.231,1.8,5.6,3.7,13.2,1.6,0.4,10.4,20.0,,0.7,0.5,1.3,.053,,-1.6,-2.4,-4.0,-0.6
232,John Paxson\paxsojo01,PG,28,CHI,78,1738,12.0,.536,.259,.070,0.9,5.2,3.1,24.3,1.5,0.2,11.8,14.8,,2.3,1.0,3.3,.091,,-0.6,-2.9,-3.4,-0.6
233,Will Perdue\perduwi01,C,23,CHI,30,190,7.2,.422,.000,.194,11.3,15.9,13.7,8.1,1.0,1.9,16.1,21.0,,-0.3,0.2,-0.1,-0.021,,-5.9,-1.4,-7.2,-0.3
234,Sam Perkins\perkisa01,PF,27,DAL,78,2860,15.3,.530,.040,.343,9.2,17.3,13.3,6.7,1.3,1.9,11.3,18.8,,3.3,3.1,6.4,.108,,-0.2,0.8,0.5,1.8
235,Tim Perry\perryti01,C,23,PHO,62,614,14.4,.560,.020,.323,11.0,11.8,11.4,3.8,1.4,2.9,13.9,17.2,,0.6,0.8,1.4,.109,,-1.0,0.4,-0.6,0.2
236,Chuck Person\persoch01,SF,24,IND,80,3012,15.2,.544,.141,.211,5.6,13.0,9.5,15.6,1.3,0.3,16.2,26.3,,1.4,1.7,3.0,.048,,0.9,-1.0,-0.1,1.5
237,Jim Petersen\peterji01,C,26,SAC,66,1633,11.4,.498,.013,.254,7.8,19.5,13.6,7.3,1.4,2.4,17.9,20.6,,-1.1,1.8,0.6,.019,,-4.0,0.6,-3.4,-0.6
238,Ricky Pierce\piercri01,SG,29,MIL,75,2078,18.6,.573,.035,.292,4.5,6.5,5.5,12.4,1.8,0.6,8.9,25.2,,5.0,1.7,6.7,.155,,2.5,-1.6,0.8,1.5
239,Ed Pinckney\pincked01,PF,25,TOT,80,2012,17.2,.591,.010,.563,9.0,15.5,12.3,8.3,2.0,1.9,13.3,18.3,,4.0,2.1,6.1,.145,,0.6,0.8,1.5,1.8
240,Scottie Pippen*\pippesc01,SF,23,CHI,73,2413,14.9,.524,.089,.347,6.8,14.3,10.7,15.1,2.9,1.5,16.6,21.3,,0.7,3.3,4.0,.080,,-0.4,1.9,1.4,2.1
241,Olden Polynice\polynol01,C,24,SEA,80,835,10.3,.535,.011,.478,12.7,14.9,13.8,3.2,2.1,2.2,17.4,12.6,,0.6,0.9,1.5,.086,,-1.7,0.4,-1.2,0.2
242,Dave Popson\popsoda01,PF,24,TOT,17,106,6.4,.407,.000,.100,12.2,15.5,13.9,10.6,0.4,1.6,19.3,19.5,,-0.2,0.1,-0.1,-0.065,,-6.0,-1.8,-7.8,-0.2
243,Terry Porter\portete01,PG,25,POR,81,3102,17.7,.555,.191,.283,2.9,10.2,6.4,32.8,2.2,0.2,16.1,19.1,,6.5,2.6,9.2,.142,,2.8,-0.6,2.2,3.3
244,Paul Pressey\presspa01,SG,30,MIL,67,2170,15.0,.539,.085,.372,3.8,10.2,7.0,28.1,2.7,1.3,19.6,17.9,,2.1,2.7,4.8,.105,,0.7,1.4,2.2,2.3
245,Dominic Pressley\pressdo01,PG,24,TOT,13,124,5.3,.329,.065,.290,2.5,11.0,6.6,25.8,1.5,0.0,23.9,15.0,,-0.3,0.1,-0.2,-0.069,,-6.8,-1.4,-8.2,-0.2
246,Harold Pressley\pressha01,PF,25,SAC,80,2257,15.7,.529,.338,.141,10.1,13.0,11.5,11.3,2.0,1.9,11.8,19.1,,2.7,2.1,4.8,.102,,1.9,0.8,2.7,2.7
247,Mark Price\pricema01,PG,24,CLE,75,2728,20.6,.623,.210,.290,2.1,7.0,4.7,33.8,2.1,0.1,15.7,21.0,,8.0,3.3,11.3,.199,,4.6,-1.1,3.5,3.8
248,Kurt Rambis\rambiku01,PF,30,CHH,75,2233,16.1,.565,.005,.396,12.7,22.7,17.4,9.9,2.1,1.5,16.7,16.2,,2.6,2.3,4.8,.104,,0.4,2.4,2.8,2.7
249,Blair Rasmussen\rasmubl01,C,26,DEN,77,1308,11.6,.476,.000,.140,7.8,15.2,11.3,4.9,1.0,1.8,7.4,19.4,,0.4,1.3,1.8,.065,,-3.2,-1.5,-4.7,-0.9
250,Robert Reid\reidro01,SF,33,CHH,82,2152,12.2,.464,.043,.161,4.0,11.9,7.8,11.4,1.2,0.5,7.5,26.8,,-0.8,0.7,-0.1,-0.002,,-2.0,-2.2,-4.2,-1.2
